ticker,outcome,venue,primary_exchange,con_id,candidates,detail,attempts,elapsed_s,unexpected_venue
BITX,resolved,BATS,BATS,639094583,,1 contract(s),1,0.146,no
BIV,resolved,ARCA,ARCA,43645835,,1 contract(s),1,0.136,no
BIZD,resolved,ARCA,ARCA,229725533,,1 contract(s),1,0.138,no
BJAN,resolved,BATS,BATS,348194846,,1 contract(s),1,0.106,no
BJK,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
BJUL,resolved,BATS,BATS,331553624,,1 contract(s),1,0.106,no
BJUN,resolved,BATS,BATS,369213067,,1 contract(s),1,0.111,no
BKAG,resolved,ARCA,ARCA,419239287,,1 contract(s),1,0.104,no
BKCG,resolved,ARCA,ARCA,772197305,,1 contract(s),1,0.147,no
BKCH,resolved,NASDAQ,NASDAQ,602439344,,1 contract(s),1,0.145,no
BKCI,resolved,ARCA,ARCA,531212209,,1 contract(s),1,0.103,no
BKDV,resolved,ARCA,ARCA,739449713,,1 contract(s),1,0.104,no
BKEM,resolved,ARCA,ARCA,419239288,,1 contract(s),1,0.105,no
BKF,resolved,ARCA,ARCA,47202518,,1 contract(s),1,0.150,no
BKGI,resolved,BATS,BATS,595177796,,1 contract(s),1,0.200,no
BKHY,resolved,ARCA,ARCA,419239293,,1 contract(s),1,0.242,no
BKIE,resolved,ARCA,ARCA,419239298,,1 contract(s),1,0.184,no
BKIV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
BKLC,resolved,ARCA,ARCA,416494128,,1 contract(s),1,0.145,no
BKLN,resolved,ARCA,ARCA,319359400,,1 contract(s),1,0.108,no
BKMC,resolved,ARCA,ARCA,416494133,,1 contract(s),1,0.150,no
BKSB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
BKSE,resolved,ARCA,ARCA,416494138,,1 contract(s),1,0.106,no
BKUI,resolved,ARCA,ARCA,507487601,,1 contract(s),1,0.105,no
BKWO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
BLCN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BLCR,resolved,NASDAQ,NASDAQ,662195179,,1 contract(s),1,0.106,no
BLCV,resolved,ARCA,ARCA,859051758,,1 contract(s),1,0.144,no
BLDG,resolved,BATS,BATS,446991694,,1 contract(s),1,0.148,no
BLES,resolved,ARCA,ARCA,268132810,,1 contract(s),1,0.140,no
BLGR,resolved,ARCA,ARCA,793105160,,1 contract(s),1,0.100,no
BLHY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
BLLD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
BLNG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
BLOK,resolved,ARCA,ARCA,302902491,,1 contract(s),1,0.146,no
BLOX,resolved,ARCA,ARCA,791760057,,1 contract(s),1,0.101,no
BLSG,resolved,NASDAQ,NASDAQ,826120824,,1 contract(s),1,0.124,no
BLST,resolved,ARCA,ARCA,793105174,,1 contract(s),1,0.102,no
BLTD,resolved,ARCA,ARCA,793105171,,1 contract(s),1,0.107,no
BLUC,resolved,ARCA,ARCA,793105159,,1 contract(s),1,0.110,no
BLUI,resolved,ARCA,ARCA,793105145,,1 contract(s),1,0.106,no
BLUX,resolved,ARCA,ARCA,793105148,,1 contract(s),1,0.105,no
BLV,resolved,ARCA,ARCA,43645825,,1 contract(s),1,0.088,no
BMAR,resolved,BATS,BATS,406766936,,1 contract(s),1,0.100,no
BMAX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
BMAY,resolved,BATS,BATS,420256157,,1 contract(s),1,0.100,no
BMDL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
BMED,resolved,ARCA,ARCA,448085849,,1 contract(s),1,0.110,no
BMVP,resolved,ARCA,ARCA,319356997,,1 contract(s),1,0.103,no
BND,resolved,NASDAQ,NASDAQ,43645828,,1 contract(s),1,0.154,no
BNDC,resolved,ARCA,ARCA,255884383,,1 contract(s),1,0.108,no
BNDD,resolved,ARCA,ARCA,810313808,,1 contract(s),1,0.090,no
BNDI,resolved,ARCA,ARCA,582332995,,1 contract(s),1,0.104,no
BNDP,resolved,NASDAQ,NASDAQ,836375333,,1 contract(s),1,0.110,no
BNDS,resolved,ARCA,ARCA,754087869,,1 contract(s),1,0.101,no
BNDW,resolved,NASDAQ,NASDAQ,332383676,,1 contract(s),1,0.086,no
BNDX,resolved,NASDAQ,NASDAQ,128835017,,1 contract(s),1,0.103,no
BNE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
BNGE,resolved,ARCA,ARCA,540938296,,1 contract(s),1,0.113,no
BNKD,resolved,ARCA,ARCA,854937664,,1 contract(s),1,0.110,no
BNKU,resolved,ARCA,ARCA,762285126,,1 contract(s),1,0.152,no
BNO,resolved,ARCA,ARCA,75961365,,1 contract(s),1,0.105,no
BNOV,resolved,BATS,BATS,390040934,,1 contract(s),1,0.154,no
BOAT,resolved,ARCA,ARCA,506295824,,1 contract(s),1,0.213,no
BOBP,resolved,ARCA,ARCA,786171233,,1 contract(s),1,0.211,no
BOCT,resolved,BATS,BATS,335633901,,1 contract(s),1,0.151,no
BOED,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BOEG,resolved,NASDAQ,NASDAQ,791455609,,1 contract(s),1,0.115,no
BOEU,resolved,NASDAQ,NASDAQ,779325419,,1 contract(s),1,0.110,no
BOIL,resolved,ARCA,ARCA,882359997,,1 contract(s),1,0.109,no
BOND,resolved,NYSE,NYSE,103562908,,1 contract(s),1,0.167,no
BOSS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BOTT,resolved,NASDAQ,NASDAQ,698511234,,1 contract(s),1,0.107,no
BOTZ,resolved,NASDAQ,NASDAQ,247691382,,1 contract(s),1,0.104,no
BOUT,resolved,ARCA,ARCA,876905476,,1 contract(s),1,0.122,no
BOXX,resolved,BATS,BATS,604408720,,1 contract(s),1,0.164,no
BPAY,resolved,ARCA,ARCA,579848423,,1 contract(s),1,0.221,no
BPH,resolved,ARCA,ARCA,752447496,,1 contract(s),1,0.158,no
BPI,resolved,ARCA,ARCA,772782894,,1 contract(s),1,0.149,no
BRAZ,resolved,ARCA,ARCA,648413951,,1 contract(s),1,0.163,no
BREM,resolved,NASDAQ,NASDAQ,823013257,,1 contract(s),1,0.109,no
BRF,resolved,ARCA,ARCA,229725537,,1 contract(s),1,0.164,no
BRHY,resolved,NASDAQ,NASDAQ,710220644,,1 contract(s),1,0.124,no
BRIF,resolved,ARCA,ARCA,855788176,,1 contract(s),1,0.242,no
BRKC,resolved,ARCA,ARCA,789278736,,1 contract(s),1,0.152,no
BRKW,resolved,BATS,BATS,792065898,,1 contract(s),1,0.138,no
BRLN,resolved,BATS,BATS,589639338,,1 contract(s),1,0.332,no
BRNY,resolved,NASDAQ,NASDAQ,591000348,,1 contract(s),1,0.306,no
BRRR,resolved,NASDAQ,NASDAQ,677037676,,1 contract(s),1,0.235,no
BRTR,resolved,NASDAQ,NASDAQ,671344090,,1 contract(s),1,0.168,no
BRZU,resolved,ARCA,ARCA,416854766,,1 contract(s),1,0.154,no
BSCE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
BSCN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
BSCO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
BSCP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
BSCQ,resolved,NASDAQ,NASDAQ,319355822,,1 contract(s),1,0.119,no
BSCR,resolved,NASDAQ,NASDAQ,319355868,,1 contract(s),1,0.112,no
BSCS,resolved,NASDAQ,NASDAQ,328908609,,1 contract(s),1,0.156,no
BSCT,resolved,NASDAQ,NASDAQ,382846991,,1 contract(s),1,0.151,no
BSCU,resolved,NASDAQ,NASDAQ,445419989,,1 contract(s),1,0.109,no
BSCV,resolved,NASDAQ,NASDAQ,514484982,,1 contract(s),1,0.110,no
BSCW,resolved,NASDAQ,NASDAQ,584128137,,1 contract(s),1,0.106,no
BSCX,resolved,NASDAQ,NASDAQ,655310927,,1 contract(s),1,0.142,no
BSCY,resolved,NASDAQ,NASDAQ,709029637,,1 contract(s),1,0.105,no
BSCZ,resolved,NASDAQ,NASDAQ,790898603,,1 contract(s),1,0.134,no
BSDE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BSEA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
BSEP,resolved,BATS,BATS,381637416,,1 contract(s),1,0.142,no
BSJN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
BSJO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
BSJP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BSJQ,resolved,NASDAQ,NASDAQ,328908679,,1 contract(s),1,0.110,no
BSJR,resolved,NASDAQ,NASDAQ,382846986,,1 contract(s),1,0.113,no
BSJS,resolved,NASDAQ,NASDAQ,445419984,,1 contract(s),1,0.103,no
BSJT,resolved,NASDAQ,NASDAQ,514484979,,1 contract(s),1,0.106,no
BSJU,resolved,NASDAQ,NASDAQ,584128134,,1 contract(s),1,0.146,no
BSJV,resolved,NASDAQ,NASDAQ,655310922,,1 contract(s),1,0.151,no
BSJW,resolved,NASDAQ,NASDAQ,709029632,,1 contract(s),1,0.101,no
BSJX,resolved,NASDAQ,NASDAQ,790898596,,1 contract(s),1,0.150,no
BSMC,resolved,BATS,BATS,657917215,,1 contract(s),1,0.146,no
BSMN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BSMO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
BSMP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
BSMQ,resolved,NASDAQ,NASDAQ,384944190,,1 contract(s),1,0.202,no
BSMR,resolved,NASDAQ,NASDAQ,384944195,,1 contract(s),1,0.190,no
BSMS,resolved,NASDAQ,NASDAQ,384944198,,1 contract(s),1,0.149,no
BSMT,resolved,NASDAQ,NASDAQ,384944201,,1 contract(s),1,0.105,no
BSMU,resolved,NASDAQ,NASDAQ,445419994,,1 contract(s),1,0.114,no
BSMV,resolved,NASDAQ,NASDAQ,514484985,,1 contract(s),1,0.128,no
BSMW,resolved,NASDAQ,NASDAQ,617333308,,1 contract(s),1,0.186,no
BSMY,resolved,NASDAQ,NASDAQ,727984309,,1 contract(s),1,0.174,no
BSMZ,resolved,NASDAQ,NASDAQ,814787112,,1 contract(s),1,0.122,no
BSR,resolved,ARCA,ARCA,626106924,,1 contract(s),1,0.109,no
BSSX,resolved,NASDAQ,NASDAQ,655310929,,1 contract(s),1,0.105,no
BSTP,resolved,ARCA,ARCA,548569414,,1 contract(s),1,0.110,no
BSV,resolved,ARCA,ARCA,43645838,,1 contract(s),1,0.195,no
BSVO,resolved,NASDAQ,NASDAQ,618978009,,1 contract(s),1,0.168,no
BTAL,resolved,ARCA,ARCA,389967572,,1 contract(s),1,0.107,no
BTC,resolved,ARCA,ARCA,741192224,,1 contract(s),1,0.102,no
BTCC,resolved,ARCA,ARCA,772782891,,1 contract(s),1,0.160,no
BTCO,resolved,BATS,BATS,677037667,,1 contract(s),1,0.143,no
BTCW,resolved,BATS,BATS,676783288,,1 contract(s),1,0.155,no
BTEC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
BTEK,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
BTF,resolved,NASDAQ,NASDAQ,848756518,,1 contract(s),1,0.133,no
BTFX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.013,no
BTGD,resolved,NASDAQ,NASDAQ,735451402,,1 contract(s),1,0.116,no
BTHM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BTOP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
BTR,resolved,ARCA,ARCA,626106930,,1 contract(s),1,0.111,no
BTRN,resolved,ARCA,ARCA,692197710,,1 contract(s),1,0.151,no
BU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.011,no
BUCK,resolved,ARCA,ARCA,594188537,,1 contract(s),1,0.145,no
BUFB,resolved,BATS,BATS,543507602,,1 contract(s),1,0.148,no
BUFC,resolved,NASDAQ,NASDAQ,671097117,,1 contract(s),1,0.152,no
BUFD,resolved,BATS,BATS,466888691,,1 contract(s),1,0.131,no
BUFF,resolved,BATS,BATS,519070808,,1 contract(s),1,0.149,no
BUFG,resolved,BATS,BATS,523014830,,1 contract(s),1,0.147,no
BUFP,resolved,BATS,BATS,709209385,,1 contract(s),1,0.142,no
BUFQ,resolved,BATS,BATS,567376197,,1 contract(s),1,0.142,no
BUFR,resolved,BATS,BATS,439087509,,1 contract(s),1,0.159,no
BUFS,resolved,BATS,BATS,706515757,,1 contract(s),1,0.148,no
BUFT,resolved,BATS,BATS,523014827,,1 contract(s),1,0.149,no
BUFZ,resolved,BATS,BATS,662039824,,1 contract(s),1,0.133,no
BUG,resolved,NASDAQ,NASDAQ,389399745,,1 contract(s),1,0.146,no
BUL,resolved,ARCA,ARCA,364374725,,1 contract(s),1,0.155,no
BULD,resolved,NASDAQ,NASDAQ,556236441,,1 contract(s),1,0.152,no
BULG,resolved,NASDAQ,NASDAQ,876422564,,1 contract(s),1,0.131,no
BULX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
BULZ,resolved,ARCA,ARCA,593821806,,1 contract(s),1,0.147,no
BUSA,resolved,BATS,BATS,658122488,,1 contract(s),1,0.145,no
BUXX,resolved,NYSE,NYSE,647324578,,1 contract(s),1,0.114,no
BUYO,resolved,ARCA,ARCA,733730059,,1 contract(s),1,0.154,no
BUYW,resolved,BATS,BATS,584630741,,1 contract(s),1,0.137,no
BUYZ,resolved,BATS,BATS,405971876,,1 contract(s),1,0.127,no
BUZZ,resolved,ARCA,ARCA,474820876,,1 contract(s),1,0.124,no
BVAL,resolved,ARCA,ARCA,793105165,,1 contract(s),1,0.133,no
BWEB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
BWET,resolved,ARCA,ARCA,685215304,,1 contract(s),1,0.103,no
BWTG,resolved,BATS,BATS,664697721,,1 contract(s),1,0.144,no
BWX,resolved,ARCA,ARCA,46577293,,1 contract(s),1,0.094,no
BWZ,resolved,ARCA,ARCA,57091573,,1 contract(s),1,0.112,no
BYLD,resolved,ARCA,ARCA,149687480,,1 contract(s),1,0.147,no
BYRE,resolved,ARCA,ARCA,562282992,,1 contract(s),1,0.150,no
BYTE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
BZQ,resolved,ARCA,ARCA,882360015,,1 contract(s),1,0.117,no
CA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CAAA,resolved,ARCA,ARCA,687083707,,1 contract(s),1,0.117,no
CACG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CAFG,resolved,NASDAQ,NASDAQ,629043852,,1 contract(s),1,0.105,no
CAFX,resolved,ARCA,ARCA,727533400,,1 contract(s),1,0.108,no
CAIQ,resolved,NASDAQ,NASDAQ,832443717,,1 contract(s),1,0.112,no
CALF,resolved,BATS,BATS,279447220,,1 contract(s),1,0.155,no
CALI,resolved,NASDAQ,NASDAQ,642161554,,1 contract(s),1,0.114,no
CAML,resolved,ARCA,ARCA,649964840,,1 contract(s),1,0.105,no
CAMX,resolved,ARCA,ARCA,613363658,,1 contract(s),1,0.105,no
CANC,resolved,NASDAQ,NASDAQ,648232499,,1 contract(s),1,0.153,no
CANE,resolved,ARCA,ARCA,94440555,,1 contract(s),1,0.100,no
CANQ,resolved,NASDAQ,NASDAQ,683785629,,1 contract(s),1,0.106,no
CAOS,resolved,BATS,BATS,619724933,,1 contract(s),1,0.140,no
CAPE,resolved,ARCA,ARCA,554413230,,1 contract(s),1,0.122,no
CARD,resolved,ARCA,ARCA,639336250,,1 contract(s),1,0.145,no
CARK,resolved,ARCA,ARCA,669998147,,1 contract(s),1,0.089,no
CARU,resolved,ARCA,ARCA,639336255,,1 contract(s),1,0.133,no
CARY,resolved,NASDAQ,NASDAQ,596111491,,1 contract(s),1,0.082,no
CARZ,resolved,NASDAQ,NASDAQ,87880199,,1 contract(s),1,0.148,no
CAS,resolved,ARCA,ARCA,754102160,,1 contract(s),1,0.118,no
CATF,resolved,ARCA,ARCA,716160975,,1 contract(s),1,0.101,no
CATH,resolved,NASDAQ,NASDAQ,230465019,,1 contract(s),1,0.132,no
CBLS,resolved,ARCA,ARCA,754525893,,1 contract(s),1,0.114,no
CBON,resolved,ARCA,ARCA,229725557,,1 contract(s),1,0.109,no
CBSE,resolved,ARCA,ARCA,754525888,,1 contract(s),1,0.109,no
CCEF,resolved,ARCA,ARCA,677574788,,1 contract(s),1,0.109,no
CCFE,resolved,NASDAQ,NASDAQ,791104920,,1 contract(s),1,0.152,no
CCMG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
CCNR,resolved,NASDAQ,NASDAQ,715040953,,1 contract(s),1,0.147,no
CCOR,resolved,ARCA,ARCA,396048278,,1 contract(s),1,0.130,no
CCRV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
CCSB,resolved,NASDAQ,NASDAQ,696511300,,1 contract(s),1,0.101,no
CCSO,resolved,NASDAQ,NASDAQ,587052099,,1 contract(s),1,0.152,no
CDC,resolved,NASDAQ,NASDAQ,211076570,,1 contract(s),1,0.094,no
CDEI,resolved,ARCA,ARCA,611584522,,1 contract(s),1,0.258,no
CDIG,resolved,NASDAQ,NASDAQ,814795330,,1 contract(s),1,0.226,no
CDL,resolved,NASDAQ,NASDAQ,211076599,,1 contract(s),1,0.177,no
CDX,resolved,ARCA,ARCA,544622637,,1 contract(s),1,0.108,no
CEF,resolved,ARCA,ARCA,302899033,,1 contract(s),1,0.151,no
CEFA,resolved,NASDAQ,NASDAQ,429435231,,1 contract(s),1,0.109,no
CEFD,resolved,ARCA,ARCA,425010500,,1 contract(s),1,0.139,no
CEFS,resolved,BATS,BATS,270532709,,1 contract(s),1,0.184,no
CEFZ,resolved,BATS,BATS,803739967,,1 contract(s),1,0.109,no
CEMB,resolved,BATS,BATS,105955745,,1 contract(s),1,0.120,no
CEPI,resolved,NASDAQ,NASDAQ,746163405,,1 contract(s),1,0.086,no
CERY,resolved,ARCA,ARCA,726935992,,1 contract(s),1,0.088,no
CETH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CEW,resolved,ARCA,ARCA,59916271,,1 contract(s),1,0.107,no
CFA,resolved,NASDAQ,NASDAQ,211076585,,1 contract(s),1,0.092,no
CFCV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
CFO,resolved,NASDAQ,NASDAQ,211076600,,1 contract(s),1,0.139,no
CGBL,resolved,ARCA,ARCA,656552120,,1 contract(s),1,0.145,no
CGCB,resolved,ARCA,ARCA,656552125,,1 contract(s),1,0.154,no
CGCP,resolved,ARCA,ARCA,546346967,,1 contract(s),1,0.146,no
CGCV,resolved,ARCA,ARCA,712414287,,1 contract(s),1,0.104,no
CGDG,resolved,ARCA,ARCA,656768567,,1 contract(s),1,0.151,no
CGDV,resolved,ARCA,ARCA,546346968,,1 contract(s),1,0.150,no
CGGE,resolved,ARCA,ARCA,712414289,,1 contract(s),1,0.133,no
CGGG,resolved,ARCA,ARCA,794639710,,1 contract(s),1,0.136,no
CGGO,resolved,ARCA,ARCA,546346973,,1 contract(s),1,0.201,no
CGGR,resolved,ARCA,ARCA,546346977,,1 contract(s),1,0.107,no
CGHM,resolved,ARCA,ARCA,712414311,,1 contract(s),1,0.102,no
CGHY,resolved,ARCA,ARCA,794639707,,1 contract(s),1,0.102,no
CGIB,resolved,ARCA,ARCA,712414292,,1 contract(s),1,0.109,no
CGIC,resolved,ARCA,ARCA,712414306,,1 contract(s),1,0.146,no
CGIE,resolved,ARCA,ARCA,656552128,,1 contract(s),1,0.148,no
CGMM,resolved,ARCA,ARCA,754321260,,1 contract(s),1,0.151,no
CGMS,resolved,ARCA,ARCA,593850363,,1 contract(s),1,0.147,no
CGMU,resolved,ARCA,ARCA,593850353,,1 contract(s),1,0.150,no
CGNG,resolved,ARCA,ARCA,712414312,,1 contract(s),1,0.113,no
CGRO,resolved,ARCA,ARCA,659775209,,1 contract(s),1,0.111,no
CGSD,resolved,ARCA,ARCA,593850356,,1 contract(s),1,0.108,no
CGSM,resolved,ARCA,ARCA,656552133,,1 contract(s),1,0.107,no
CGUI,resolved,ARCA,ARCA,712414317,,1 contract(s),1,0.109,no
CGUS,resolved,ARCA,ARCA,546346962,,1 contract(s),1,0.101,no
CGV,resolved,NYSE,NYSE,576969490,,1 contract(s),1,0.109,no
CGVV,resolved,ARCA,ARCA,794639714,,1 contract(s),1,0.125,no
CGW,resolved,ARCA,ARCA,319359342,,1 contract(s),1,0.127,no
CGXU,resolved,ARCA,ARCA,546346980,,1 contract(s),1,0.120,no
CHAD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CHAT,resolved,ARCA,ARCA,631539225,,1 contract(s),1,0.147,no
CHAU,resolved,ARCA,ARCA,190481053,,1 contract(s),1,0.133,no
CHB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CHGX,resolved,NASDAQ,NASDAQ,774122389,,1 contract(s),1,0.269,no
CHIC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
CHIE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
CHIH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
CHII,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.011,no
CHIK,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
CHIM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.011,no
CHIQ,resolved,ARCA,ARCA,70703924,,1 contract(s),1,0.147,no
CHIR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
CHIS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
CHIU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.012,no
CHIX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
CHNA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
CHPS,resolved,NASDAQ,NASDAQ,641848907,,1 contract(s),1,0.150,no
CHPX,resolved,NASDAQ,NASDAQ,819126005,,1 contract(s),1,0.106,no
CHRI,resolved,NASDAQ,NASDAQ,817230104,,1 contract(s),1,0.145,no
CIBR,resolved,NASDAQ,NASDAQ,199295926,,1 contract(s),1,0.148,no
CID,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
CIL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
CIZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
CLDL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CLIP,resolved,ARCA,ARCA,707875924,,1 contract(s),1,0.154,no
CLIX,resolved,ARCA,ARCA,296322116,,1 contract(s),1,0.166,no
CLNR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
CLOA,resolved,NASDAQ,NASDAQ,607676694,,1 contract(s),1,0.114,no
CLOB,resolved,ARCA,ARCA,731109554,,1 contract(s),1,0.116,no
CLOD,resolved,NASDAQ,NASDAQ,672387372,,1 contract(s),1,0.150,no
CLOI,resolved,ARCA,ARCA,569541082,,1 contract(s),1,0.109,no
CLOU,resolved,NASDAQ,NASDAQ,360975905,,1 contract(s),1,0.088,no
CLOX,resolved,ARCA,ARCA,642706651,,1 contract(s),1,0.104,no
CLOZ,resolved,ARCA,ARCA,609769462,,1 contract(s),1,0.107,no
CLRG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
CLSA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
CLSC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
CLSE,resolved,BATS,BATS,546346956,,1 contract(s),1,0.159,no
CLSM,resolved,NASDAQ,NASDAQ,502056032,,1 contract(s),1,0.134,no
CLTL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.009,no
CMBO,resolved,NASDAQ,NASDAQ,828647073,,1 contract(s),1,0.102,no
CMBS,resolved,ARCA,ARCA,102436160,,1 contract(s),1,0.106,no
CMDT,resolved,ARCA,ARCA,630097291,,1 contract(s),1,0.100,no
CMDY,resolved,ARCA,ARCA,313372942,,1 contract(s),1,0.131,no
CMF,resolved,ARCA,ARCA,46576893,,1 contract(s),1,0.151,no
CMGG,resolved,NASDAQ,NASDAQ,831425853,,1 contract(s),1,0.137,no
CN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
CNBS,resolved,ARCA,ARCA,757861270,,1 contract(s),1,0.095,no
CNCR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
CNEQ,resolved,ARCA,ARCA,694990747,,1 contract(s),1,0.110,no
CNQQ,resolved,NASDAQ,NASDAQ,817967736,,1 contract(s),1,0.148,no
CNRG,resolved,ARCA,ARCA,338719513,,1 contract(s),1,0.114,no
CNXT,resolved,ARCA,ARCA,229725573,,1 contract(s),1,0.092,no
CNYA,resolved,BATS,BATS,236798096,,1 contract(s),1,0.112,no
COAL,resolved,ARCA,ARCA,679723600,,1 contract(s),1,0.131,no
COIG,resolved,NASDAQ,NASDAQ,768550579,,1 contract(s),1,0.096,no
COII,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
COIW,resolved,BATS,BATS,762285105,,1 contract(s),1,0.144,no
COLO,resolved,ARCA,ARCA,417292580,,1 contract(s),1,0.090,no
COM,resolved,ARCA,ARCA,271303327,,1 contract(s),1,0.092,no
COMB,resolved,ARCA,ARCA,276574677,,1 contract(s),1,0.086,no
